Time [s],Time Change [s],Baro_P [m],Kalman_P [m],Kalman_V [m/s],Kalman_A [m/s^2],Kalman_Gain_P,Kalman_Uncertainty_P
25659,0.0220,132.34,352.44,-43.96,-10.49,0.03375,0.01687
25680,0.0210,68.33,341.96,-50.46,-11.74,0.03372,0.01686
25707,0.0270,68.33,331.35,-56.87,-12.96,0.03395,0.01698
25727,0.0200,68.33,321.34,-62.97,-14.12,0.03387,0.01694
25749,0.0220,68.33,311.43,-68.89,-15.24,0.03388,0.01694
25770,0.0210,25.79,300.36,-75.54,-16.50,0.03385,0.01692
25790,0.0200,25.79,289.62,-81.94,-17.71,0.03377,0.01689
25810,0.0200,25.79,279.14,-88.10,-18.86,0.03370,0.01685
25832,0.0220,25.79,268.72,-94.09,-19.97,0.03372,0.01686
25853,0.0210,8.26,258.03,-100.23,-21.11,0.03369,0.01684
25873,0.0200,8.26,247.69,-106.13,-22.20,0.03362,0.01681
25898,0.0250,8.26,237.04,-111.94,-23.25,0.03377,0.01688
25920,0.0220,8.26,226.93,-117.48,-24.25,0.03378,0.01689
25941,0.0210,2.39,216.96,-122.92,-25.23,0.03375,0.01688
25961,0.0200,2.39,207.35,-128.12,-26.17,0.03368,0.01684
25981,0.0200,2.39,197.98,-133.11,-27.06,0.03361,0.01680
26003,0.0220,2.39,188.57,-137.97,-27.91,0.03363,0.01681
26024,0.0210,1.65,179.48,-142.61,-28.72,0.03360,0.01680
26044,0.0200,1.65,170.76,-147.04,-29.48,0.03354,0.01677
26064,0.0200,1.65,162.25,-151.29,-30.21,0.03347,0.01674
26092,0.0280,1.65,152.72,-155.60,-30.90,0.03375,0.01688
26113,0.0210,1.65,144.46,-159.53,-31.56,0.03372,0.01686
26133,0.0200,1.65,136.57,-163.25,-32.17,0.03365,0.01683
26153,0.0200,1.65,128.87,-166.80,-32.75,0.03359,0.01679
26175,0.0220,1.65,121.05,-170.25,-33.29,0.03361,0.01680
26196,0.0210,1.82,113.58,-173.50,-33.80,0.03358,0.01679
26216,0.0200,1.82,106.47,-176.56,-34.28,0.03352,0.01676
26236,0.0200,1.82,99.55,-179.47,-34.72,0.03345,0.01673
26258,0.0220,1.82,92.46,-182.29,-35.13,0.03348,0.01674
26284,0.0260,2.64,84.84,-185.09,-35.51,0.03367,0.01684
26304,0.0200,2.64,78.49,-187.54,-35.85,0.03360,0.01680
26324,0.0200,2.64,72.32,-189.84,-36.17,0.03354,0.01677
26346,0.0220,2.64,65.93,-192.08,-36.46,0.03356,0.01678
26367,0.0210,7.35,60.06,-194.05,-36.70,0.03354,0.01677
26387,0.0200,7.35,54.54,-195.86,-36.91,0.03348,0.01674
26407,0.0200,7.35,49.17,-197.55,-37.10,0.03341,0.01671
26429,0.0220,7.35,43.56,-199.19,-37.26,0.03344,0.01672
26450,0.0210,19.91,38.72,-200.40,-37.35,0.03342,0.01671
26477,0.0270,19.91,32.85,-201.70,-37.41,0.03366,0.01683
26497,0.0200,19.91,28.51,-202.65,-37.45,0.03360,0.01680
26519,0.0220,19.91,23.90,-203.56,-37.46,0.03362,0.01681
26540,0.0210,63.18,21.08,-203.39,-37.27,0.03359,0.01680
26560,0.0200,63.18,18.55,-203.11,-37.07,0.03353,0.01676
26580,0.0200,63.18,16.11,-202.78,-36.86,0.03347,0.01673
26602,0.0220,63.18,13.37,-202.46,-36.63,0.03349,0.01675
26623,0.0210,104.70,12.31,-201.12,-36.21,0.03347,0.01674
26643,0.0200,104.70,11.50,-199.73,-35.79,0.03341,0.01671
26668,0.0250,104.70,9.79,-198.45,-35.36,0.03357,0.01678
26690,0.0220,104.70,8.75,-197.04,-34.92,0.03359,0.01679
26711,0.0210,166.67,10.05,-194.19,-34.21,0.03357,0.01678
26731,0.0200,166.67,11.53,-191.34,-33.50,0.03350,0.01675
26751,0.0200,166.67,13.02,-188.51,-32.81,0.03344,0.01672
26773,0.0220,166.67,14.14,-185.76,-32.11,0.03347,0.01673
26794,0.0210,298.45,19.88,-180.09,-30.85,0.03345,0.01673
26814,0.0200,298.45,25.69,-174.51,-29.62,0.03339,0.01670
26834,0.0200,298.45,31.40,-169.05,-28.41,0.03334,0.01667
26862,0.0280,298.45,35.80,-163.82,-27.21,0.03362,0.01681
26883,0.0210,656.56,53.32,-150.58,-24.46,0.03360,0.01680
26903,0.0200,656.56,70.64,-137.69,-21.80,0.03353,0.01677
26923,0.0200,656.56,87.58,-125.16,-19.21,0.03347,0.01674
26945,0.0220,656.56,103.98,-112.97,-16.70,0.03350,0.01675
26966,0.0210,787.49,124.57,-98.21,-13.69,0.03348,0.01674
26986,0.0200,787.49,144.82,-83.86,-10.78,0.03342,0.01671
27006,0.0200,787.49,164.64,-69.94,-7.97,0.03336,0.01668
27028,0.0220,787.49,183.95,-56.39,-5.24,0.03339,0.01670
27054,0.0260,708.50,200.15,-44.89,-2.92,0.03359,0.01680
27074,0.0200,708.50,216.32,-33.70,-0.68,0.03353,0.01676
27094,0.0200,708.50,232.14,-22.85,1.48,0.03347,0.01673
27116,0.0220,708.50,247.61,-12.30,3.58,0.03349,0.01675
27137,0.0210,618.72,259.79,-4.04,5.21,0.03347,0.01674
27157,0.0200,618.72,271.70,3.96,6.78,0.03342,0.01671
27177,0.0200,618.72,283.36,11.71,8.29,0.03336,0.01668
27199,0.0220,618.72,294.81,19.25,9.76,0.03339,0.01669
27220,0.0210,549.46,303.70,25.05,10.87,0.03337,0.01669
27247,0.0270,549.46,312.62,30.77,11.95,0.03362,0.01681
27267,0.0200,549.46,321.16,36.23,12.99,0.03355,0.01678
27289,0.0220,549.46,329.60,41.55,13.99,0.03358,0.01679
27310,0.0210,548.77,337.80,46.67,14.95,0.03356,0.01678
27330,0.0200,548.77,345.77,51.61,15.88,0.03349,0.01675
27350,0.0200,548.77,353.56,56.37,16.76,0.03344,0.01672
27372,0.0220,548.77,361.29,61.01,17.61,0.03346,0.01673
27393,0.0210,558.95,369.15,65.71,18.47,0.03345,0.01672
27413,0.0200,558.95,376.76,70.22,19.30,0.03339,0.01669
27438,0.0250,558.95,384.57,74.69,20.09,0.03355,0.01677
27460,0.0220,558.95,392.02,78.96,20.85,0.03357,0.01678
27481,0.0210,559.65,399.25,83.06,21.58,0.03355,0.01677
27501,0.0200,559.65,406.23,87.00,22.28,0.03349,0.01674
27521,0.0200,559.65,413.05,90.78,22.94,0.03343,0.01671
27543,0.0220,559.65,419.89,94.47,23.58,0.03346,0.01673
27564,0.0210,557.56,426.41,97.96,24.17,0.03344,0.01672
27584,0.0200,557.56,432.69,101.28,24.74,0.03338,0.01669
27604,0.0200,557.56,438.82,104.47,25.27,0.03333,0.01666
27632,0.0280,557.56,445.64,107.75,25.78,0.03362,0.01681
27653,0.0210,616.97,453.59,112.03,26.53,0.03359,0.01680
27673,0.0200,616.97,461.24,116.12,27.24,0.03353,0.01677
27693,0.0200,616.97,468.70,120.05,27.91,0.03347,0.01674
27715,0.0220,616.97,476.23,123.88,28.55,0.03350,0.01675
27736,0.0210,615.83,483.42,127.50,29.15,0.03348,0.01674
27756,0.0200,615.83,490.32,130.94,29.72,0.03342,0.01671
27776,0.0200,615.83,497.04,134.24,30.26,0.03336,0.01668
27798,0.0220,615.83,503.87,137.45,30.76,0.03339,0.01670
27824,0.0260,803.00,517.38,144.80,32.07,0.03359,0.01680
27844,0.0200,803.00,529.77,151.69,33.31,0.03353,0.01677
27864,0.0200,803.00,541.85,158.31,34.49,0.03347,0.01674
27886,0.0220,803.00,553.97,164.76,35.63,0.03350,0.01675
27907,0.0210,790.79,565.25,170.66,36.65,0.03348,0.01674
27927,0.0200,790.79,576.10,176.28,37.62,0.03342,0.01671
27947,0.0200,790.79,586.68,181.67,38.54,0.03336,0.01668
27969,0.0220,790.79,597.36,186.92,39.42,0.03340,0.01670
27990,0.0210,752.18,606.33,191.07,40.08,0.03338,0.01669
28017,0.0270,752.18,616.24,195.27,40.70,0.03363,0.01681
28037,0.0200,752.18,624.58,199.00,41.28,0.03356,0.01678
28059,0.0220,752.18,633.11,202.64,41.82,0.03359,0.01679
28080,0.0210,473.92,631.89,199.90,41.10,0.03357,0.01678
28100,0.0200,473.92,630.47,197.15,40.39,0.03350,0.01675
28120,0.0200,473.92,629.05,194.42,39.69,0.03344,0.01672
28142,0.0220,473.92,628.00,191.78,38.99,0.03347,0.01674
28163,0.0210,268.84,619.89,184.59,37.40,0.03346,0.01673
28183,0.0200,268.84,611.74,177.53,35.85,0.03340,0.01670
28208,0.0250,268.84,604.53,170.74,34.32,0.03355,0.01678
28230,0.0220,268.84,596.90,163.98,32.82,0.03358,0.01679
28251,0.0210,202.97,587.01,155.88,31.08,0.03356,0.01678
28271,0.0200,202.97,577.17,147.95,29.38,0.03350,0.01675
28291,0.0200,202.97,567.52,140.23,27.72,0.03344,0.01672
28313,0.0220,202.97,558.31,132.74,26.11,0.03347,0.01673
28334,0.0210,170.20,548.03,124.67,24.40,0.03345,0.01673
28354,0.0200,170.20,537.83,116.79,22.74,0.03339,0.01670
28374,0.0200,170.20,527.83,109.13,21.12,0.03334,0.01667
28402,0.0280,170.20,518.77,101.72,19.53,0.03362,0.01681
28423,0.0210,144.22,508.25,93.78,17.87,0.03360,0.01680
28443,0.0200,144.22,497.86,86.05,16.26,0.03354,0.01677
28463,0.0200,144.22,487.68,78.53,14.70,0.03348,0.01674
28485,0.0220,144.22,477.85,71.23,13.19,0.03351,0.01675
28506,0.0210,128.24,467.59,63.76,11.65,0.03349,0.01674
28526,0.0200,128.24,457.48,56.49,10.16,0.03343,0.01671
28546,0.0200,128.24,447.59,49.43,8.71,0.03337,0.01669
28568,0.0220,128.24,437.97,42.57,7.31,0.03340,0.01670
28594,0.0260,90.95,427.39,35.05,5.78,0.03360,0.01680
28614,0.0200,90.95,416.78,27.71,4.30,0.03354,0.01677
28634,0.0200,90.95,406.41,20.60,2.86,0.03348,0.01674
28656,0.0220,90.95,396.28,13.68,1.48,0.03350,0.01675
28677,0.0210,66.33,385.51,6.42,0.03,0.03349,0.01674
28697,0.0200,66.33,374.96,-0.61,-1.37,0.03343,0.01671
28717,0.0200,66.33,364.65,-7.42,-2.72,0.03337,0.01669
28739,0.0220,66.33,354.53,-14.04,-4.02,0.03340,0.01670
28760,0.0210,61.93,344.47,-20.55,-5.30,0.03339,0.01669
28780,0.0200,61.93,334.66,-26.85,-6.53,0.03333,0.01667
28807,0.0270,61.93,324.80,-33.05,-7.73,0.03358,0.01679
28829,0.0220,61.93,315.26,-39.03,-8.88,0.03360,0.01680
28850,0.0210,68.08,306.16,-44.67,-9.97,0.03358,0.01679
28870,0.0200,68.08,297.32,-50.11,-11.01,0.03352,0.01676
28890,0.0200,68.08,288.68,-55.37,-12.01,0.03346,0.01673
28912,0.0220,68.08,280.11,-60.47,-12.97,0.03349,0.01674
28933,0.0210,84.21,272.32,-65.04,-13.83,0.03347,0.01673
28953,0.0200,84.21,264.78,-69.43,-14.64,0.03341,0.01671
28973,0.0200,84.21,257.41,-73.65,-15.43,0.03335,0.01668
29000,0.0270,84.21,249.66,-77.87,-16.18,0.03360,0.01680
29021,0.0210,117.05,243.63,-81.11,-16.76,0.03358,0.01679
29041,0.0200,117.05,237.81,-84.20,-17.31,0.03352,0.01676
29061,0.0200,117.05,232.14,-87.17,-17.83,0.03346,0.01673
29083,0.0220,117.05,226.43,-90.06,-18.32,0.03348,0.01674
29104,0.0210,138.03,221.64,-92.36,-18.70,0.03347,0.01673
29124,0.0200,138.03,217.06,-94.53,-19.06,0.03341,0.01670
29144,0.0200,138.03,212.59,-96.61,-19.40,0.03335,0.01668
29172,0.0280,138.03,207.46,-98.74,-19.72,0.03364,0.01682
29193,0.0210,163.24,203.97,-100.09,-19.90,0.03362,0.01681
29213,0.0200,163.24,200.66,-101.35,-20.07,0.03356,0.01678
29233,0.0200,163.24,197.44,-102.53,-20.23,0.03349,0.01675
29255,0.0220,163.24,194.11,-103.68,-20.37,0.03352,0.01676
29276,0.0210,195.99,192.07,-104.02,-20.35,0.03350,0.01675
29296,0.0200,195.99,190.18,-104.29,-20.32,0.03344,0.01672
29316,0.0200,195.99,188.36,-104.53,-20.29,0.03339,0.01669
29338,0.0220,195.99,186.38,-104.75,-20.24,0.03341,0.01671
29364,0.0260,230.28,185.22,-104.25,-20.04,0.03361,0.01681
29384,0.0200,230.28,184.71,-103.60,-19.83,0.03355,0.01678
29404,0.0200,230.28,184.23,-102.95,-19.62,0.03349,0.01674
29426,0.0220,230.28,183.58,-102.31,-19.41,0.03352,0.01676
29447,0.0210,270.96,184.43,-100.74,-19.02,0.03350,0.01675
29467,0.0200,270.96,185.37,-99.17,-18.63,0.03344,0.01672
29487,0.0200,270.96,186.31,-97.62,-18.25,0.03338,0.01669
29509,0.0220,270.96,187.06,-96.11,-17.87,0.03341,0.01671
29530,0.0210,320.14,189.55,-93.51,-17.28,0.03340,0.01670
29557,0.0270,320.14,191.49,-91.03,-16.69,0.03364,0.01682
29577,0.0200,320.14,194.05,-88.47,-16.11,0.03358,0.01679
29599,0.0220,320.14,196.40,-85.99,-15.55,0.03360,0.01680
29620,0.0210,423.06,202.26,-81.26,-14.55,0.03358,0.01679
29640,0.0200,423.06,208.09,-76.63,-13.57,0.03352,0.01676
29660,0.0200,423.06,213.80,-72.13,-12.62,0.03346,0.01673
29682,0.0220,423.06,219.27,-67.76,-11.69,0.03348,0.01674
29703,0.0210,583.99,230.10,-59.93,-10.09,0.03347,0.01673
29723,0.0200,583.99,240.76,-52.32,-8.54,0.03341,0.01670
29748,0.0250,583.99,251.01,-44.91,-7.02,0.03357,0.01678
29770,0.0220,583.99,261.24,-37.66,-5.55,0.03359,0.01679
29791,0.0210,650.76,273.55,-29.14,-3.83,0.03357,0.01678
29811,0.0200,650.76,285.63,-20.87,-2.17,0.03351,0.01675
29831,0.0200,650.76,297.44,-12.86,-0.57,0.03345,0.01672
29853,0.0220,650.76,308.99,-5.08,0.98,0.03347,0.01674
29874,0.0210,649.97,320.30,2.46,2.47,0.03346,0.01673
29894,0.0200,649.97,331.36,9.76,3.92,0.03340,0.01670
29914,0.0200,649.97,342.17,16.83,5.31,0.03334,0.01667
29942,0.0280,649.97,352.98,23.80,6.66,0.03363,0.01682
29963,0.0210,671.79,364.18,31.00,8.06,0.03361,0.01681
29983,0.0200,671.79,375.10,37.95,9.41,0.03355,0.01677
30003,0.0200,671.79,385.77,44.67,10.71,0.03349,0.01674
30025,0.0220,671.79,396.31,51.20,11.96,0.03351,0.01676
30046,0.0210,657.88,406.11,57.20,13.11,0.03349,0.01675
30066,0.0200,657.88,415.64,62.98,14.21,0.03343,0.01672
30086,0.0200,657.88,424.94,68.56,15.26,0.03338,0.01669
30108,0.0220,657.88,434.19,73.99,16.27,0.03341,0.01670
30134,0.0260,663.34,443.75,79.45,17.27,0.03361,0.01680
30154,0.0200,663.34,452.66,84.62,18.23,0.03354,0.01677
30174,0.0200,663.34,461.35,89.59,19.15,0.03348,0.01674
30196,0.0220,663.34,470.03,94.43,20.03,0.03351,0.01675
30217,0.0210,663.08,478.41,99.07,20.87,0.03349,0.01675
30237,0.0200,663.08,486.51,103.51,21.67,0.03343,0.01672
30257,0.0200,663.08,494.41,107.78,22.43,0.03338,0.01669
30279,0.0220,663.08,502.34,111.93,23.16,0.03341,0.01670
30300,0.0210,671.62,510.27,116.09,23.89,0.03339,0.01670
30327,0.0270,671.62,518.73,120.25,24.58,0.03364,0.01682
30347,0.0200,671.62,526.19,124.07,25.25,0.03357,0.01679
30369,0.0220,671.62,533.72,127.79,25.88,0.03359,0.01680
30390,0.0210,679.02,541.20,131.49,26.50,0.03357,0.01679
30410,0.0200,679.02,548.36,135.00,27.10,0.03351,0.01676
30430,0.0200,679.02,555.35,138.36,27.66,0.03345,0.01673
30452,0.0220,679.02,562.44,141.63,28.19,0.03348,0.01674
30473,0.0210,762.40,572.01,146.57,29.05,0.03346,0.01673
30493,0.0200,762.40,581.21,151.27,29.87,0.03341,0.01670
30518,0.0250,762.40,590.96,155.95,30.65,0.03356,0.01678
30540,0.0220,762.40,600.04,160.34,31.39,0.03359,0.01679
30561,0.0210,694.46,606.47,163.02,31.79,0.03357,0.01678
30581,0.0200,694.46,612.57,165.52,32.16,0.03350,0.01675
30601,0.0200,694.46,618.52,167.90,32.51,0.03344,0.01672
30623,0.0220,694.46,624.64,170.21,32.83,0.03347,0.01674
30644,0.0210,480.66,623.28,167.64,32.18,0.03346,0.01673
30664,0.0200,480.66,621.76,165.08,31.54,0.03340,0.01670
30684,0.0200,480.66,620.26,162.54,30.91,0.03334,0.01667
30712,0.0280,480.66,619.97,160.20,30.27,0.03363,0.01681
30733,0.0210,428.91,616.81,156.53,29.42,0.03361,0.01680
30753,0.0200,428.91,613.54,152.89,28.58,0.03355,0.01677
30773,0.0200,428.91,610.32,149.32,27.75,0.03348,0.01674
30795,0.0220,428.91,607.42,145.85,26.94,0.03351,0.01676
30816,0.0210,363.13,602.20,140.96,25.85,0.03349,0.01675
30836,0.0200,363.13,596.94,136.15,24.80,0.03343,0.01672
30856,0.0200,363.13,591.77,131.44,23.76,0.03338,0.01669
30878,0.0220,363.13,586.94,126.87,22.75,0.03341,0.01670
30904,0.0260,273.33,579.59,120.44,21.35,0.03361,0.01680
30924,0.0200,273.33,571.65,114.04,19.99,0.03354,0.01677
30944,0.0200,273.33,563.87,107.80,18.67,0.03348,0.01674
30966,0.0220,273.33,556.43,101.74,17.39,0.03351,0.01675
30987,0.0210,189.51,546.21,93.96,15.77,0.03349,0.01675
31007,0.0200,189.51,536.11,86.38,14.19,0.03343,0.01672
31027,0.0200,189.51,526.21,79.01,12.67,0.03338,0.01669
31049,0.0220,189.51,516.65,71.84,11.19,0.03341,0.01670
31070,0.0210,154.77,506.02,64.08,9.60,0.03339,0.01670
31097,0.0270,154.77,495.88,56.50,8.04,0.03364,0.01682
31117,0.0200,154.77,485.53,49.08,6.53,0.03357,0.01679
31139,0.0220,154.77,475.46,41.87,5.07,0.03359,0.01680
31160,0.0210,123.48,464.49,34.17,3.52,0.03357,0.01679
31180,0.0200,123.48,453.72,26.69,2.01,0.03351,0.01676
31200,0.0200,123.48,443.19,19.44,0.56,0.03345,0.01673
31222,0.0220,123.48,432.90,12.39,-0.84,0.03348,0.01674
31243,0.0210,105.20,422.19,5.14,-2.28,0.03346,0.01673
31263,0.0200,105.20,411.70,-1.89,-3.67,0.03341,0.01670
31288,0.0250,105.20,401.36,-8.76,-5.02,0.03356,0.01678
31310,0.0220,105.20,391.23,-15.43,-6.32,0.03359,0.01679
31331,0.0210,95.37,380.98,-22.10,-7.62,0.03357,0.01678
31351,0.0200,95.37,370.98,-28.55,-8.88,0.03351,0.01675
31371,0.0200,95.37,361.21,-34.79,-10.08,0.03345,0.01672
31393,0.0220,95.37,351.57,-40.86,-11.25,0.03347,0.01674
31414,0.0210,78.64,341.61,-47.10,-12.44,0.03346,0.01673
31434,0.0200,78.64,331.91,-53.11,-13.59,0.03340,0.01670
31454,0.0200,78.64,322.44,-58.92,-14.69,0.03334,0.01667
31482,0.0280,78.64,312.64,-64.71,-15.76,0.03363,0.01682
31503,0.0210,66.75,303.06,-70.46,-16.83,0.03361,0.01681
31523,0.0200,66.75,293.76,-75.99,-17.87,0.03355,0.01677
31543,0.0200,66.75,284.69,-81.33,-18.86,0.03349,0.01674
31565,0.0220,66.75,275.65,-86.52,-19.81,0.03351,0.01676
31586,0.0210,64.75,266.83,-91.55,-20.73,0.03349,0.01675
31606,0.0200,64.75,258.30,-96.37,-21.60,0.03344,0.01672
31626,0.0200,64.75,249.97,-101.02,-22.44,0.03338,0.01669
31648,0.0220,64.75,241.63,-105.54,-23.24,0.03341,0.01670
31674,0.0260,65.83,233.06,-109.98,-24.01,0.03361,0.01680
31694,0.0200,65.83,225.32,-114.11,-24.73,0.03355,0.01677
31714,0.0200,65.83,217.77,-118.08,-25.42,0.03348,0.01674
31736,0.0220,65.83,210.16,-121.94,-26.08,0.03351,0.01676
31757,0.0210,77.72,203.25,-125.35,-26.65,0.03349,0.01675
31777,0.0200,77.72,196.62,-128.59,-27.19,0.03343,0.01672
31797,0.0200,77.72,190.16,-131.69,-27.70,0.03338,0.01669
31819,0.0220,77.72,183.60,-134.72,-28.18,0.03341,0.01670
31840,0.0210,101.20,178.11,-137.06,-28.53,0.03339,0.01670
31867,0.0270,101.20,171.93,-139.45,-28.85,0.03364,0.01682
31887,0.0200,101.20,166.86,-141.53,-29.15,0.03357,0.01679
31909,0.0220,101.20,161.63,-143.56,-29.43,0.03360,0.01680
31930,0.0210,125.90,157.52,-144.90,-29.57,0.03358,0.01679
31950,0.0200,125.90,153.65,-146.13,-29.70,0.03352,0.01676
31970,0.0200,125.90,149.89,-147.27,-29.80,0.03346,0.01673
31992,0.0220,125.90,145.95,-148.38,-29.90,0.03348,0.01674
32013,0.0210,155.19,143.24,-148.74,-29.84,0.03347,0.01673
32033,0.0200,155.19,140.76,-149.01,-29.78,0.03341,0.01670
32058,0.0250,155.19,137.63,-149.35,-29.70,0.03357,0.01678
32080,0.0220,155.19,135.04,-149.54,-29.60,0.03359,0.01679
32101,0.0210,222.44,134.93,-148.16,-29.21,0.03357,0.01678
32121,0.0200,222.44,135.00,-146.74,-28.81,0.03351,0.01675
32141,0.0200,222.44,135.08,-145.33,-28.41,0.03345,0.01672
32163,0.0220,222.44,134.91,-143.95,-28.01,0.03348,0.01674
32184,0.0210,346.13,139.05,-139.82,-27.07,0.03346,0.01673
32204,0.0200,346.13,143.25,-135.74,-26.15,0.03340,0.01670
32224,0.0200,346.13,147.39,-131.75,-25.26,0.03335,0.01667
32252,0.0280,346.13,150.50,-127.96,-24.36,0.03363,0.01682
32273,0.0210,477.20,158.88,-121.17,-22.91,0.03361,0.01681
32293,0.0200,477.20,167.21,-114.53,-21.50,0.03355,0.01677
32313,0.0200,477.20,175.38,-108.07,-20.12,0.03349,0.01674
32335,0.0220,477.20,183.19,-101.79,-18.79,0.03351,0.01676
32356,0.0210,615.83,195.61,-92.58,-16.88,0.03350,0.01675
32376,0.0200,615.83,207.87,-83.62,-15.03,0.03344,0.01672
32396,0.0200,615.83,219.87,-74.91,-13.23,0.03338,0.01669
32423,0.0270,615.83,231.22,-66.44,-11.48,0.03362,0.01681
32444,0.0210,751.56,247.36,-55.12,-9.18,0.03360,0.01680
32464,0.0200,751.56,263.20,-44.13,-6.95,0.03354,0.01677
32484,0.0200,751.56,278.70,-33.47,-4.80,0.03348,0.01674
32506,0.0220,751.56,293.83,-23.11,-2.72,0.03351,0.01675
32527,0.0210,806.84,310.54,-11.84,-0.47,0.03349,0.01674
32547,0.0200,806.84,326.90,-0.91,1.71,0.03343,0.01672
32567,0.0200,806.84,342.90,9.68,3.81,0.03337,0.01669
32589,0.0220,806.84,358.60,19.97,5.84,0.03340,0.01670
32617,0.0280,796.14,373.89,29.85,7.77,0.03369,0.01684
32637,0.0200,796.14,388.66,39.36,9.64,0.03362,0.01681
32657,0.0200,796.14,403.10,48.55,11.43,0.03356,0.01678
32679,0.0220,796.14,417.34,57.48,13.15,0.03358,0.01679
32700,0.0210,821.04,432.05,66.67,14.93,0.03356,0.01678
32720,0.0200,821.04,446.38,75.53,16.63,0.03350,0.01675
32740,0.0200,821.04,460.37,84.08,18.27,0.03344,0.01672
32762,0.0220,821.04,474.24,92.40,19.84,0.03347,0.01674
32783,0.0210,832.58,488.10,100.67,21.41,0.03345,0.01673
32803,0.0200,832.58,501.56,108.64,22.91,0.03340,0.01670
32828,0.0250,832.58,515.30,116.47,24.35,0.03355,0.01678
32850,0.0220,832.58,528.43,123.98,25.74,0.03358,0.01679
32871,0.0210,835.98,541.28,131.27,27.08,0.03356,0.01678
32891,0.0200,835.98,553.69,138.26,28.36,0.03350,0.01675
32911,0.0200,835.98,565.81,144.98,29.59,0.03344,0.01672
32933,0.0220,835.98,577.94,151.52,30.76,0.03347,0.01673
32954,0.0210,850.49,590.14,158.11,31.94,0.03345,0.01673
32974,0.0200,850.49,601.90,164.40,33.07,0.03339,0.01670
32994,0.0200,850.49,613.37,170.45,34.14,0.03334,0.01667
33022,0.0280,850.49,625.97,176.56,35.17,0.03363,0.01681
33043,0.0210,850.94,637.12,182.21,36.14,0.03360,0.01680
33063,0.0200,850.94,647.82,187.58,37.07,0.03354,0.01677
33083,0.0200,850.94,658.25,192.72,37.94,0.03348,0.01674
33105,0.0220,850.94,668.81,197.72,38.77,0.03351,0.01675
33126,0.0210,853.27,679.01,202.51,39.57,0.03349,0.01675
33146,0.0200,853.27,688.76,207.05,40.31,0.03343,0.01672
33166,0.0200,853.27,698.26,211.38,41.01,0.03337,0.01669
33188,0.0220,853.27,707.95,215.59,41.67,0.03340,0.01670
33214,0.0260,848.07,718.09,219.66,42.27,0.03360,0.01680
33234,0.0200,848.07,726.70,223.28,42.82,0.03354,0.01677
33254,0.0200,848.07,735.09,226.72,43.33,0.03348,0.01674
33276,0.0220,848.07,743.70,230.06,43.81,0.03351,0.01675
33297,0.0210,881.11,752.98,233.91,44.39,0.03349,0.01675
33317,0.0200,881.11,761.80,237.51,44.93,0.03343,0.01672
33337,0.0200,881.11,770.38,240.93,45.43,0.03338,0.01669
33359,0.0220,881.11,779.21,244.25,45.89,0.03341,0.01670
33387,0.0280,908.12,790.18,248.25,46.43,0.03369,0.01685
33407,0.0200,908.12,798.96,251.69,46.93,0.03363,0.01681
33427,0.0200,908.12,807.49,254.93,47.39,0.03356,0.01678
33449,0.0220,908.12,816.30,258.08,47.81,0.03359,0.01679
33470,0.0210,893.25,824.13,260.66,48.13,0.03357,0.01678
33490,0.0200,893.25,831.50,263.04,48.41,0.03350,0.01675
33510,0.0200,893.25,838.66,265.25,48.65,0.03345,0.01672
33532,0.0220,893.25,846.14,267.40,48.87,0.03347,0.01674
33553,0.0210,783.75,849.49,266.92,48.57,0.03346,0.01673
33578,0.0250,783.75,853.74,266.53,48.25,0.03361,0.01681
33598,0.0200,783.75,856.55,265.83,47.92,0.03355,0.01677
33620,0.0220,783.75,859.77,265.14,47.57,0.03357,0.01679
33641,0.0210,641.71,857.85,261.19,46.59,0.03355,0.01678
33661,0.0200,641.71,855.67,257.24,45.61,0.03349,0.01675
33681,0.0200,641.71,853.49,253.32,44.65,0.03343,0.01672
33703,0.0220,641.71,851.80,249.51,43.70,0.03346,0.01673
33724,0.0210,537.63,846.37,243.39,42.30,0.03345,0.01672
33744,0.0200,537.63,840.77,237.34,40.92,0.03339,0.01669
33771,0.0270,537.63,836.79,231.57,39.56,0.03363,0.01682
33793,0.0220,537.63,831.65,225.68,38.21,0.03365,0.01683
33814,0.0210,401.85,821.78,216.85,36.29,0.03363,0.01682
33834,0.0200,401.85,811.88,208.18,34.42,0.03357,0.01678
33854,0.0200,401.85,802.18,199.72,32.60,0.03351,0.01675
33876,0.0220,401.85,793.01,191.49,30.82,0.03353,0.01677
33897,0.0210,313.84,780.84,181.46,28.70,0.03351,0.01676
33917,0.0200,313.84,768.73,171.66,26.63,0.03345,0.01673
33937,0.0200,313.84,756.86,162.11,24.63,0.03340,0.01670
33964,0.0270,313.84,746.20,152.85,22.65,0.03364,0.01682
33985,0.0210,256.82,732.85,142.40,20.48,0.03362,0.01681
34005,0.0200,256.82,719.64,132.22,18.37,0.03355,0.01678
34025,0.0200,256.82,706.70,122.31,16.32,0.03349,0.01675
34047,0.0220,256.82,694.22,112.67,14.33,0.03352,0.01676
34068,0.0210,184.81,679.45,101.67,12.08,0.03350,0.01675
34088,0.0200,184.81,664.87,90.97,9.91,0.03344,0.01672
34108,0.0200,184.81,650.61,80.57,7.80,0.03338,0.01669
34130,0.0220,184.81,636.76,70.45,5.75,0.03341,0.01671
34151,0.0210,148.24,621.87,59.79,3.60,0.03340,0.01670
